"Latitude","Longitude","problem"
25.650855,81.595995,"Lightening"
25.650014,81.596454,"Pothole"
25.649765,81.606475,"Lightening"
25.65096,81.597823,"Pothole"
25.648788,81.605787,"Accident"
25.653298,81.597873,"Lightening"
25.648788,81.605787,"Lightening"
25.65096,81.597823,"Pothole"
25.653298,81.597873,"Pothole"
25.650085,81.599553,"Accident"
25.65096,81.597823,"Pothole"
25.653463,81.599413,"Pothole"
25.65096,81.597823,"Pothole"
25.65096,81.597823,"Pothole"
25.65096,81.597823,"Lightening"
25.653463,81.599413,"Lightening"
25.644831,81.608709,"Pothole"
25.644831,81.608709,"Pothole"
25.644831,81.608709,"Lightening"
25.643753,81.610988,"Lightening"
25.644831,81.608709,"Pothole"
25.633572,81.592035,"Accident"
25.634189,81.588451,"Accident"
25.635703,81.592075,"Accident"
25.639376,81.592743,"Accident"
25.639376,81.592743,"Pothole"
25.641244,81.595754,"Pothole"
25.643556,81.59818,"Lightening"
25.644387,81.597586,"Lightening"
25.641244,81.595754,"Accident"
25.642946,81.596137,"Lightening"
25.641244,81.595754,"Pothole"
25.639376,81.592743,"Accident"
25.639376,81.592743,"Lightening"
25.643556,81.59818,"Pothole"
25.641248,81.598356,"Lightening"
25.642149,81.598652,"Pothole"
25.642149,81.598652,"Accident"
25.639263,81.600672,"Accident"
25.639261,81.595045,"Lightening"
25.641343,81.598974,"Lightening"
25.642149,81.598652,"Lightening"
25.642149,81.598652,"Lightening"
25.642149,81.598652,"Accident"
25.637202,81.595003,"Pothole"
25.641248,81.598356,"Pothole"
25.641248,81.598356,"Lightening"
25.642149,81.598652,"Accident"
25.639263,81.600672,"Lightening"
25.639263,81.600672,"Pothole"
25.642149,81.598652,"Pothole"
25.642249,81.59871,"Lightening"
25.6438,81.606903,"Accident"
25.640629,81.61035,"Lightening"
25.642859,81.60402,"Accident"
25.643571,81.605335,"Accident"
25.640454,81.607692,"Accident"
25.640629,81.61035,"Pothole"
25.6438,81.606903,"Pothole"
25.64355,81.601659,"Pothole"
25.64355,81.601659,"Accident"
25.64355,81.601659,"Pothole"
25.642966,81.602823,"Lightening"
25.643571,81.605335,"Pothole"
25.643571,81.605335,"Lightening"
25.643571,81.605335,"Accident"
25.642864,81.60998,"Accident"
25.642966,81.602823,"Accident"
25.637428,81.589855,"Lightening"
25.63746,81.59049,"Accident"
25.636192,81.592471,"Accident"
25.637122,81.590906,"Lightening"
25.640181,81.595522,"Lightening"
25.636202,81.597916,"Pothole"
25.635406,81.612499,"Pothole"
25.635406,81.612499,"Pothole"
25.639303,81.615267,"Pothole"
25.639303,81.615267,"Pothole"
25.632892,81.597737,"Pothole"
25.637719,81.602009,"Pothole"
25.630961,81.597919,"Accident"
25.633494,81.612771,"Pothole"
25.630961,81.597919,"Accident"
25.636756,81.602924,"Pothole"
25.632892,81.597737,"Accident"
25.638686,81.602606,"Accident"
25.632892,81.597737,"Accident"
25.633753,81.614761,"Pothole"
25.633753,81.614761,"Pothole"
25.634805,81.613708,"Accident"
25.634805,81.613708,"Pothole"
25.63471,81.609869,"Lightening"
25.635667,81.608213,"Lightening"
25.629262,81.595676,"Accident"
25.626642,81.596313,"Lightening"
25.630246,81.595214,"Pothole"
25.632583,81.599423,"Pothole"
25.627933,81.5948,"Pothole"
25.634369,81.594844,"Lightening"
25.631794,81.595449,"Accident"
25.628628,81.593075,"Accident"
25.627893,81.611556,"Lightening"
25.627893,81.611556,"Lightening"
25.627523,81.581397,"Lightening"
25.624184,81.585197,"Pothole"
25.624184,81.585197,"Lightening"
25.626328,81.580458,"Accident"
25.623006,81.582927,"Accident"
25.623164,81.587853,"Accident"
25.623164,81.587853,"Accident"
25.623106,81.584195,"Lightening"
25.630558,81.588492,"Accident"
25.630558,81.588492,"Accident"
25.630558,81.588492,"Pothole"
25.638486,81.572572,"Pothole"
25.64863,81.581645,"Accident"
25.638048,81.589841,"Lightening"
25.638486,81.572572,"Pothole"
25.638048,81.589841,"Accident"
25.644156,81.587123,"Lightening"
25.634211,81.585652,"Lightening"
25.635995,81.586245,"Accident"
25.636111,81.581841,"Accident"
25.632406,81.581658,"Accident"
25.635331,81.576778,"Accident"
25.637264,81.577971,"Pothole"
25.634953,81.578829,"Accident"
25.631407,81.577342,"Accident"
25.629192,81.581085,"Accident"
25.62313,81.593402,"Pothole"
25.62313,81.593402,"Pothole"
25.62313,81.593402,"Lightening"
25.62313,81.593402,"Accident"
25.62462,81.598538,"Lightening"
25.6254,81.591851,"Pothole"
25.624347,81.598121,"Lightening"
25.624115,81.590748,"Pothole"
25.618178,81.591283,"Lightening"
25.619316,81.589835,"Lightening"
25.618178,81.591283,"Accident"
25.621392,81.593051,"Pothole"
25.620873,81.585836,"Accident"
25.404421,81.690435,"Lightening"
25.404272,81.688648,"Lightening"
25.404212,81.687792,"Accident"
25.398433,81.689059,"Pothole"
25.39915,81.682967,"Lightening"
25.402099,81.687717,"Lightening"
25.399241,81.68668,"Pothole"
25.398433,81.689059,"Accident"
25.399241,81.68668,"Pothole"
25.39915,81.682967,"Accident"
25.398433,81.689059,"Accident"
25.400116,81.682285,"Pothole"
25.399555,81.680717,"Accident"
25.398433,81.689059,"Pothole"
25.399018,81.683286,"Accident"
25.399555,81.680717,"Lightening"
25.397585,81.682911,"Accident"
25.398641,81.686934,"Pothole"
25.399555,81.680717,"Accident"
25.397802,81.685372,"Lightening"
25.398433,81.689059,"Pothole"
25.397802,81.685372,"Pothole"
25.400462,81.68876,"Pothole"
25.398303,81.682639,"Lightening"
25.397585,81.682911,"Lightening"
25.404332,81.67884,"Accident"
25.404521,81.680114,"Pothole"
25.404521,81.680114,"Pothole"
25.404673,81.685812,"Pothole"
25.400365,81.679677,"Lightening"
25.406027,81.684173,"Accident"
25.402927,81.677381,"Lightening"
25.402851,81.679172,"Accident"
25.403217,81.675284,"Pothole"
25.402927,81.677381,"Accident"
25.402851,81.679172,"Lightening"
25.400231,81.677394,"Lightening"
25.401658,81.675994,"Pothole"
25.400706,81.678452,"Lightening"
25.390205,81.673581,"Accident"
25.390833,81.673372,"Pothole"
25.390205,81.673581,"Lightening"
25.390407,81.674088,"Accident"
25.388173,81.67352,"Pothole"
25.389,81.672284,"Pothole"
25.389,81.672284,"Lightening"
25.389269,81.674564,"Lightening"
25.399069,81.675945,"Lightening"
25.399069,81.675945,"Accident"
25.398959,81.678008,"Accident"
25.399069,81.675945,"Lightening"
25.391905,81.673649,"Pothole"
25.392626,81.672792,"Accident"
25.392626,81.672792,"Accident"
25.39227,81.67325,"Accident"
25.396582,81.696272,"Accident"
25.396932,81.688008,"Pothole"
25.397016,81.685961,"Accident"
25.395038,81.693041,"Accident"
25.394696,81.690642,"Pothole"
25.394696,81.690642,"Lightening"
25.394696,81.690642,"Pothole"
25.395285,81.690103,"Accident"
25.387586,81.689426,"Lightening"
25.387586,81.689426,"Accident"
25.387586,81.689426,"Accident"
25.388514,81.687436,"Accident"
25.388514,81.687436,"Accident"
25.387586,81.689426,"Pothole"
25.391315,81.697601,"Pothole"
25.391437,81.692261,"Pothole"
25.386999,81.692641,"Accident"
25.386999,81.692641,"Accident"
25.391437,81.692261,"Pothole"
25.384507,81.694708,"Accident"
25.386351,81.693722,"Lightening"
25.387428,81.675972,"Pothole"
25.38937,81.677118,"Lightening"
25.388574,81.678804,"Accident"
25.388755,81.681266,"Accident"
25.389049,81.677425,"Pothole"
25.388755,81.681266,"Pothole"
25.38937,81.677118,"Lightening"
25.38937,81.677118,"Pothole"
25.38937,81.677118,"Lightening"
25.392201,81.68635,"Lightening"
25.396788,81.683213,"Lightening"
25.392991,81.686212,"Lightening"
25.39436,81.685491,"Accident"
25.398587,81.681054,"Lightening"
25.397336,81.683262,"Accident"
25.399396,81.678736,"Accident"
25.396788,81.683213,"Lightening"
25.392058,81.687661,"Lightening"
25.396788,81.683213,"Accident"
25.392058,81.687661,"Lightening"
25.396788,81.683213,"Pothole"
25.392297,81.684919,"Pothole"
25.391801,81.682283,"Pothole"
25.390086,81.676786,"Accident"
25.390703,81.679841,"Accident"
25.390601,81.686429,"Pothole"
25.390644,81.67912,"Accident"
25.390086,81.676786,"Accident"
25.390086,81.676786,"Pothole"
25.39125,81.680731,"Pothole"
25.390086,81.676786,"Lightening"
25.391448,81.679719,"Pothole"
25.391903,81.685123,"Accident"
25.389408,81.68668,"Lightening"
25.386204,81.680359,"Accident"
25.386727,81.685294,"Pothole"
25.389411,81.68477,"Accident"
25.385847,81.680712,"Lightening"
25.386204,81.680359,"Accident"
25.385509,81.68111,"Pothole"
25.389841,81.683453,"Accident"
25.389411,81.68477,"Lightening"
25.389595,81.684195,"Accident"
25.389411,81.68477,"Pothole"
25.388952,81.68475,"Accident"
25.388952,81.68475,"Accident"
25.389244,81.684157,"Lightening"
25.387881,81.684563,"Lightening"
25.388952,81.68475,"Lightening"
25.388952,81.68475,"Lightening"
25.389841,81.683453,"Pothole"
25.388952,81.68475,"Lightening"
25.388952,81.68475,"Lightening"
25.388952,81.68475,"Lightening"
25.389244,81.684157,"Pothole"
25.386017,81.67707,"Accident"
25.386679,81.676695,"Pothole"
25.387571,81.678164,"Pothole"
25.387652,81.679305,"Lightening"
25.381769,81.692842,"Pothole"
25.383837,81.707261,"Lightening"
25.383837,81.707261,"Lightening"
25.381769,81.692842,"Accident"
25.383198,81.69633,"Lightening"
25.381769,81.692842,"Accident"
25.381769,81.692842,"Pothole"
25.383198,81.69633,"Accident"
25.380496,81.675716,"Accident"
25.379129,81.677986,"Pothole"
25.381287,81.679157,"Pothole"
25.379129,81.677986,"Lightening"
25.381215,81.67101,"Pothole"
25.386448,81.67237,"Accident"
25.389616,81.671759,"Lightening"
25.376567,81.682581,"Accident"
25.374216,81.684315,"Lightening"
25.381244,81.684119,"Accident"
25.383632,81.681361,"Pothole"
25.381244,81.684119,"Pothole"
25.382827,81.68428,"Accident"
25.386482,81.690787,"Pothole"
25.384614,81.692255,"Pothole"
25.386055,81.691488,"Lightening"
25.384614,81.692255,"Lightening"
25.384614,81.692255,"Accident"
25.386482,81.690787,"Accident"
25.381105,81.688286,"Accident"
25.376212,81.692569,"Pothole"
25.380606,81.688868,"Pothole"
25.380606,81.688868,"Accident"
25.381274,81.691575,"Accident"
25.381274,81.691575,"Accident"
25.373454,81.67408,"Pothole"
25.36962,81.678161,"Pothole"
25.371407,81.677897,"Accident"
25.371407,81.677897,"Accident"
25.372002,81.682799,"Lightening"
25.443151,81.650839,"Pothole"
25.441241,81.649181,"Lightening"
25.441405,81.646091,"Accident"
25.441241,81.649181,"Pothole"
25.442489,81.646699,"Pothole"
25.441241,81.649181,"Pothole"
25.444402,81.64762,"Lightening"
25.444402,81.64762,"Lightening"
25.444402,81.64762,"Pothole"
25.440139,81.653059,"Lightening"
25.440139,81.653059,"Accident"
25.437103,81.648761,"Pothole"
25.434424,81.647632,"Pothole"
25.434424,81.647632,"Lightening"
25.434424,81.647632,"Pothole"
25.434424,81.647632,"Pothole"
25.434424,81.647632,"Pothole"
25.437103,81.648761,"Pothole"
25.435019,81.650087,"Lightening"
25.434424,81.647632,"Pothole"
25.436835,81.647864,"Pothole"
25.438668,81.649991,"Accident"
25.436835,81.647864,"Pothole"
25.434424,81.647632,"Lightening"
25.434424,81.647632,"Pothole"
25.438668,81.649991,"Accident"
25.434424,81.647632,"Lightening"
25.437072,81.650448,"Accident"
25.430356,81.650357,"Pothole"
25.433263,81.648576,"Lightening"
25.433818,81.651695,"Accident"
25.433818,81.651695,"Pothole"
25.433818,81.651695,"Pothole"
25.430356,81.650357,"Pothole"
25.432479,81.650551,"Lightening"
25.433263,81.648576,"Pothole"
25.434078,81.653766,"Accident"
25.430026,81.65068,"Pothole"
25.434078,81.653766,"Pothole"
25.432866,81.65286,"Accident"
25.430026,81.65068,"Lightening"
25.432866,81.65286,"Pothole"
25.433263,81.648576,"Accident"
25.439859,81.649392,"Lightening"
25.439859,81.649392,"Accident"
25.439859,81.649392,"Pothole"
25.43973,81.65355,"Lightening"
25.43973,81.65355,"Accident"
25.437518,81.655767,"Accident"
25.439859,81.649392,"Accident"
25.433525,81.656608,"Accident"
25.431495,81.65563,"Accident"
25.431059,81.655158,"Lightening"
25.431495,81.65563,"Lightening"
25.430805,81.654772,"Pothole"
25.431602,81.653355,"Pothole"
25.430514,81.654342,"Lightening"
25.430514,81.654342,"Pothole"
25.431495,81.65563,"Lightening"
25.432259,81.655643,"Pothole"
25.431059,81.655158,"Lightening"
25.432259,81.655643,"Lightening"
25.431136,81.644424,"Lightening"
25.431889,81.637454,"Pothole"
25.429404,81.642597,"Lightening"
25.431267,81.638401,"Lightening"
25.424476,81.636748,"Pothole"
25.426768,81.641106,"Pothole"
25.425907,81.639184,"Pothole"
25.424476,81.636748,"Pothole"
25.426134,81.641692,"Pothole"
25.426134,81.641692,"Lightening"
25.426768,81.641106,"Pothole"
25.424476,81.636748,"Pothole"
25.424476,81.636748,"Accident"
25.425269,81.638025,"Lightening"
25.424476,81.636748,"Pothole"
25.425269,81.638025,"Lightening"
25.424886,81.640727,"Pothole"
25.425907,81.639184,"Lightening"
25.42489,81.642382,"Accident"
25.424476,81.636748,"Lightening"
25.425907,81.639184,"Pothole"
25.42489,81.642382,"Pothole"
25.42489,81.642382,"Pothole"
25.427637,81.635202,"Pothole"
25.430007,81.635946,"Lightening"
25.427705,81.635802,"Pothole"
25.430476,81.637245,"Lightening"
25.427637,81.635202,"Pothole"
25.428746,81.636757,"Accident"
25.431238,81.645988,"Pothole"
25.432673,81.646723,"Lightening"
25.432673,81.646723,"Pothole"
25.430841,81.646945,"Pothole"
25.430731,81.650078,"Accident"
25.432673,81.646723,"Lightening"
25.431472,81.649414,"Accident"
25.430731,81.650078,"Accident"
25.431238,81.645988,"Accident"
25.430731,81.650078,"Pothole"
25.431804,81.649316,"Pothole"
25.431238,81.645988,"Accident"
25.432673,81.646723,"Pothole"
25.432673,81.646723,"Accident"
25.432673,81.646723,"Pothole"
25.432673,81.646723,"Lightening"
25.430604,81.646498,"Pothole"
25.430536,81.645868,"Pothole"
25.429035,81.643629,"Accident"
25.428535,81.641864,"Accident"
25.428342,81.644638,"Pothole"
25.428859,81.64416,"Accident"
25.428342,81.644638,"Lightening"
25.42895,81.646535,"Lightening"
25.428657,81.644676,"Pothole"
25.429212,81.647764,"Pothole"
25.429883,81.6451,"Lightening"
25.42922,81.643128,"Pothole"
25.428342,81.644638,"Lightening"
25.42922,81.643128,"Accident"
25.428657,81.644676,"Lightening"
25.429883,81.6451,"Accident"
25.429212,81.647764,"Accident"
25.428898,81.641103,"Accident"
25.428535,81.641864,"Accident"
25.428898,81.641103,"Accident"
25.428342,81.644638,"Pothole"
25.429883,81.6451,"Pothole"
25.428898,81.641103,"Lightening"
25.428535,81.641864,"Lightening"
25.429035,81.643629,"Accident"
25.425166,81.645356,"Accident"
25.426431,81.64289,"Pothole"
25.42867,81.647475,"Accident"
25.42867,81.647475,"Pothole"
25.426773,81.649654,"Lightening"
25.426728,81.647383,"Lightening"
25.425884,81.647462,"Pothole"
25.427511,81.641857,"Accident"
25.427511,81.641857,"Lightening"
25.427511,81.641857,"Pothole"
25.425166,81.645356,"Pothole"
25.427511,81.641857,"Accident"
25.425166,81.645356,"Lightening"
25.426018,81.645126,"Pothole"
25.426773,81.649654,"Lightening"
25.425166,81.645356,"Pothole"
25.426257,81.644699,"Pothole"
25.425166,81.645356,"Accident"
25.425166,81.645356,"Pothole"
25.425166,81.645356,"Pothole"
25.425166,81.645356,"Accident"
25.425166,81.645356,"Lightening"
25.427511,81.641857,"Pothole"
25.428088,81.648842,"Accident"
25.426773,81.649654,"Lightening"
25.427511,81.641857,"Lightening"
25.427722,81.643613,"Lightening"
25.427511,81.641857,"Pothole"
25.425513,81.644957,"Lightening"
25.426472,81.646892,"Pothole"
25.426431,81.64289,"Accident"
25.425166,81.645356,"Lightening"
25.426472,81.646892,"Lightening"
25.425166,81.645356,"Pothole"
25.426431,81.64289,"Accident"
25.427511,81.641857,"Pothole"
25.426108,81.651897,"Pothole"
25.426095,81.652604,"Lightening"
25.424216,81.648071,"Accident"
25.426108,81.651897,"Accident"
25.426095,81.652604,"Pothole"
25.426095,81.652604,"Pothole"
25.424825,81.648855,"Pothole"
25.426095,81.652604,"Accident"
25.425332,81.650409,"Pothole"
25.426095,81.652604,"Lightening"
25.426966,81.650147,"Pothole"
25.426095,81.652604,"Lightening"
25.425194,81.648892,"Pothole"
25.424525,81.648486,"Accident"
25.424525,81.648486,"Pothole"
25.424525,81.648486,"Lightening"
25.426966,81.650147,"Accident"
25.426095,81.652604,"Pothole"
25.424301,81.648475,"Accident"
25.424825,81.648855,"Pothole"
25.425194,81.648892,"Pothole"
25.425332,81.650409,"Lightening"
25.430553,81.65252,"Lightening"
25.428465,81.649872,"Lightening"
25.427485,81.652197,"Lightening"
25.42807,81.652199,"Pothole"
25.428263,81.652767,"Accident"
25.428018,81.651357,"Lightening"
25.429291,81.652051,"Lightening"
25.427485,81.652197,"Accident"
25.429033,81.651305,"Lightening"
25.429033,81.651305,"Pothole"
25.428658,81.653872,"Lightening"
25.428465,81.649872,"Pothole"
25.428749,81.650649,"Pothole"
25.428658,81.653872,"Lightening"
25.428465,81.649872,"Lightening"
25.428465,81.649872,"Pothole"
25.428018,81.651357,"Accident"
25.425423,81.655132,"Lightening"
25.425423,81.655132,"Accident"
25.425423,81.655132,"Lightening"
25.425282,81.635255,"Pothole"
25.425282,81.635255,"Pothole"
25.425282,81.635255,"Accident"
25.425282,81.635255,"Pothole"
25.424962,81.635729,"Lightening"
25.425282,81.635255,"Lightening"
25.425282,81.635255,"Pothole"
25.425282,81.635255,"Accident"
25.425282,81.635255,"Lightening"
25.424962,81.635729,"Pothole"
25.423787,81.637155,"Pothole"
25.417856,81.632926,"Lightening"
25.419492,81.632813,"Accident"
25.419474,81.634018,"Lightening"
25.419492,81.632813,"Pothole"
25.420054,81.635675,"Pothole"
25.417856,81.632926,"Lightening"
25.420181,81.636951,"Accident"
25.417856,81.632926,"Accident"
25.424175,81.636183,"Accident"
25.417856,81.632926,"Pothole"
25.421546,81.637883,"Accident"
25.420465,81.633152,"Lightening"
25.417856,81.632926,"Pothole"
25.418942,81.633744,"Accident"
25.421091,81.634959,"Lightening"
25.420421,81.6321,"Pothole"
25.420181,81.636951,"Accident"
25.421091,81.634959,"Lightening"
25.416785,81.633838,"Accident"
25.415918,81.635513,"Lightening"
25.416785,81.633838,"Lightening"
25.415918,81.635513,"Accident"
25.415918,81.635513,"Accident"
25.415038,81.635608,"Lightening"
25.42302,81.65356,"Lightening"
25.421719,81.651693,"Lightening"
25.42223,81.653759,"Pothole"
25.422393,81.652777,"Accident"
25.42302,81.65356,"Lightening"
25.42223,81.653759,"Lightening"
25.423713,81.65031,"Accident"
25.42223,81.653759,"Accident"
25.42223,81.653759,"Pothole"
25.421719,81.651693,"Pothole"
25.42314,81.650638,"Accident"
25.42223,81.653759,"Lightening"
25.42223,81.653759,"Lightening"
25.424734,81.650919,"Pothole"
25.421719,81.651693,"Accident"
25.422335,81.654509,"Lightening"
25.422604,81.652185,"Lightening"
25.423713,81.65031,"Lightening"
25.423353,81.64344,"Pothole"
25.421146,81.643986,"Pothole"
25.421975,81.645458,"Lightening"
25.420843,81.642157,"Accident"
25.424928,81.641539,"Pothole"
25.423353,81.64344,"Accident"
25.423765,81.64784,"Lightening"
25.421298,81.641711,"Accident"
25.422693,81.644177,"Lightening"
25.421298,81.641711,"Pothole"
25.420843,81.642157,"Lightening"
25.423353,81.64344,"Accident"
25.422366,81.640393,"Accident"
25.421298,81.641711,"Pothole"
25.420146,81.640398,"Pothole"
25.423547,81.639674,"Lightening"
25.420843,81.642157,"Lightening"
25.424744,81.640941,"Lightening"
25.421975,81.645458,"Accident"
25.423765,81.64784,"Pothole"
25.421743,81.646802,"Accident"
25.423402,81.641754,"Pothole"
25.422477,81.640691,"Accident"
25.420574,81.639936,"Accident"
25.423303,81.639469,"Pothole"
25.421975,81.645458,"Pothole"
25.421975,81.645458,"Pothole"
25.423402,81.641754,"Lightening"
25.421146,81.643986,"Lightening"
25.423366,81.648526,"Lightening"
25.424744,81.640941,"Lightening"
